Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Sing,USC,191023 14:19:36.036, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-6.000026, 1.739445, 0.118159,-0.653721,-0.019690,-1.721594,-0.069461, 1.739445, 0.118159,-0.653721,-0.024613,-1.649116,-0.069461, 1.661582, 0.118160,-0.831963,-0.031740,-1.649116,-0.066508, 0.045565, 0.045563,14.704443,69.398314,75.022440, 0.045567, 0.066533,460854.564375,75.000000,69.397301,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001747,-10.375275,-0.012724,,,,,
Sing,USC,191023 14:19:53.038, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-7.000024, 1.771401, 0.107855,-1.232904,-0.024783,-1.818957,-0.054009, 1.771401, 0.107855,-1.232904,-0.029277,-1.745149,-0.054009, 1.607942, 0.107855,-1.439595,-0.035641,-1.745149,-0.050038, 0.045510, 0.045560,14.705506,69.561917,74.988312, 0.045511, 0.066493,460387.965000,75.000000,69.560976,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001695,-10.375275,-0.013082,,,,,
Sing,USC,191023 14:20:10.139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-8.000018, 1.805472, 0.124071,-1.811327,-0.043990,-1.874206,-0.074283, 1.805472, 0.124071,-1.811327,-0.049160,-1.798978,-0.074283, 1.535812, 0.124071,-2.044973,-0.059019,-1.798978,-0.066717, 0.045479, 0.045486,14.705145,69.712271,74.974651, 0.045480, 0.066471,460059.375625,75.000000,69.711423,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001692,-10.375275,-0.013540,,,,,
Sing,USC,191023 14:20:27.145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-9.000012, 1.854407, 0.140281,-2.395794,-0.049966,-1.927342,-0.084649, 1.854407, 0.140281,-2.395794,-0.055812,-1.850075,-0.084649, 1.456791, 0.140281,-2.656391,-0.068366,-1.850075,-0.074877, 0.045474, 0.045447,14.708337,69.848967,74.973654, 0.045478, 0.066462,459948.484687,75.000000,69.848660,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001688,-10.375275,-0.013971,,,,,
Sing,USC,191023 14:20:44.036, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-10.000018, 1.926722, 0.148588,-2.982626,-0.051405,-1.977823,-0.093071, 1.926722, 0.148588,-2.982626,-0.057596,-1.897543,-0.093071, 1.379522, 0.148588,-3.271885,-0.072883,-1.897543,-0.081656, 0.045427, 0.045453,14.709531,69.975504,74.941975, 0.045434, 0.066426,459613.398125,75.000000,69.974921,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001737,-10.375275,-0.014680,,,,,
Sing,USC,191023 14:21:01.049, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-10.999986, 1.995039, 0.160896,-3.552966,-0.075336,-2.002485,-0.113668, 1.995039, 0.160896,-3.552966,-0.082040,-1.919358,-0.113668, 1.280448, 0.160897,-3.868359,-0.102221,-1.919358,-0.095926, 0.045423, 0.045385,14.711299,70.090193,74.931528, 0.045416, 0.066409,459423.031562,75.000000,70.089566,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001738,-10.375275,-0.015384,,,,,
Sing,USC,191023 14:21:17.934, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-12.000025, 2.123404, 0.160476,-4.153973,-0.055929,-2.056624,-0.104609, 2.123404, 0.160476,-4.153973,-0.062616,-1.968150,-0.104609, 1.213341, 0.160476,-4.504680,-0.082997,-1.968150,-0.089305, 0.045394, 0.045376,14.712727,70.194437,74.920046, 0.045395, 0.066392,459204.684688,75.000000,70.194054,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001751,-10.375275,-0.016477,,,,,
Sing,USC,191023 14:21:34.741, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-13.000017, 2.258164, 0.163786,-4.787890,-0.058553,-2.073824,-0.112283, 2.258164, 0.163786,-4.787890,-0.065377,-1.979734,-0.112283, 1.123245, 0.163786,-5.173153,-0.088959,-1.979734,-0.094698, 0.045384, 0.045383,14.711763,70.286998,74.914503, 0.045380, 0.066382,459030.342500,75.000000,70.286677,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001723,-10.375275,-0.017666,,,,,
Sing,USC,191023 14:21:51.739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-13.999977, 2.436934, 0.210503,-5.424924,-0.082656,-2.084860,-0.133378, 2.436934, 0.210503,-5.424924,-0.091428,-1.983321,-0.133378, 1.052141, 0.210503,-5.853329,-0.120979,-1.983321,-0.107297, 0.045291, 0.045347,14.711245,70.371455,74.847593, 0.045291, 0.066317,458476.774375,75.000000,70.371239,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001722,-10.375275,-0.019216,,,,,
Sing,USC,191023 14:22:08.637, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-15.000025, 2.652060, 0.240431,-6.108823,-0.112456,-2.106386,-0.161692, 2.652060, 0.240431,-6.108823,-0.122474,-1.995883,-0.161692, 0.980610, 0.240431,-6.587074,-0.160150,-1.995883,-0.124483, 0.045276, 0.045370,14.711000,70.452480,74.848669, 0.045281, 0.066313,458316.478438,75.000000,70.452058,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001752,-10.375275,-0.021089,,,,,
Sing,USC,191023 14:22:25.637, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-16.000025, 2.901753, 0.222796,-6.704627,-0.087286,-2.110036,-0.137040, 2.901753, 0.222796,-6.704627,-0.096570,-1.989130,-0.137040, 0.941296, 0.222796,-7.244734,-0.130602,-1.989130,-0.105112, 0.045200, 0.045193,14.710897,70.527915,74.784059, 0.045200, 0.066251,457844.506875,75.000000,70.527603,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001816,-10.375275,-0.023204,,,,,
Sing,USC,191023 14:22:42.535, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-17.000020, 3.182817, 0.234189,-7.360868,-0.097873,-2.122899,-0.144359, 3.182817, 0.234189,-7.360868,-0.107631,-1.990282,-0.144359, 0.891631, 0.234189,-7.969799,-0.145134,-1.990282,-0.106583, 0.045250, 0.045244,14.710854,70.597682,74.834026, 0.045254, 0.066291,458038.723750,75.000000,70.597480,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001772,-10.375275,-0.025600,,,,,
Sing,USC,191023 14:22:59.640, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-18.000012, 3.482839, 0.279867,-8.004496,-0.172584,-2.138213,-0.197102, 3.482839, 0.279867,-8.004496,-0.184245,-1.993095,-0.197102, 0.838850, 0.279867,-8.688985,-0.236135,-1.993095,-0.130520, 0.045201, 0.045265,14.712335,70.665342,74.789965, 0.045198, 0.066248,457693.205625,75.000000,70.665110,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001740,-10.375275,-0.027881,,,,,
Sing,USC,191023 14:23:16.539, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-19.000016, 3.825765, 0.334890,-8.624246,-0.224949,-2.250457,-0.223755, 3.825765, 0.334890,-8.624246,-0.238903,-2.091050,-0.223755, 0.809549, 0.334890,-9.399932,-0.298735,-2.091050,-0.133786, 0.045208, 0.045263,14.709809,70.731426,74.801104, 0.045198, 0.066253,457584.773125,75.000000,70.730954,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001723,-10.375275,-0.030758,,,,,
Sing,USC,191023 14:23:33.540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-19.999996, 4.153303, 0.324719,-9.178917,-0.195576,-2.278015,-0.217861, 4.153303, 0.324719,-9.178917,-0.209106,-2.104961,-0.217861, 0.763455, 0.324719,-10.045874,-0.271008,-2.104961,-0.133203, 0.045213, 0.045190,14.706977,70.795116,74.824233, 0.045213, 0.066270,457547.433125,75.000000,70.794876,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001698,-10.375275,-0.033133,,,,,
Sing,USC,191023 14:23:50.437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-21.000021, 4.577828, 0.381456,-9.764199,-0.305232,-2.336608,-0.296854, 4.577828, 0.381456,-9.764199,-0.321126,-2.145865,-0.296854, 0.774590, 0.381456,-10.756212,-0.406180,-2.145865,-0.162056, 0.045101, 0.045105,14.711314,70.856960,74.725187, 0.045101, 0.066178,456984.411875,75.000000,70.856670,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001690,-10.375275,-0.035882,,,,,
Sing,USC,191023 14:24:07.438, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-22.000017, 4.927905, 0.385150,-10.313113,-0.321927,-2.312101,-0.297477, 4.927905, 0.385150,-10.313113,-0.337975,-2.106773,-0.297477, 0.705710, 0.385150,-11.408178,-0.424802,-2.106773,-0.149207, 0.045232, 0.045245,14.710184,70.916617,74.838521, 0.045231, 0.066275,457565.341875,75.000000,70.916487,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001753,-10.375275,-0.038065,,,,,
Sing,USC,191023 14:24:24.442, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-22.999986, 5.308716, 0.367149,-10.851515,-0.270090,-2.305742,-0.261928, 5.308716, 0.367149,-10.851515,-0.285389,-2.084546,-0.261928, 0.646677, 0.367149,-12.063153,-0.365045,-2.084546,-0.129597, 0.045216, 0.045232,14.710019,70.976352,74.834184, 0.045217, 0.066267,457412.274375,75.000000,70.976031,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001758,-10.375275,-0.040903,,,,,
Sing,USC,191023 14:24:41.341, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-24.000024, 5.828103, 0.370515,-11.362633,-0.261705,-2.450652,-0.266253, 5.828103, 0.370515,-11.362633,-0.277144,-2.207815,-0.266253, 0.702632, 0.370515,-12.750786,-0.361478,-2.207815,-0.130509, 0.045132, 0.045216,14.708525,71.033359,74.764803, 0.045124, 0.066202,456855.952813,75.000000,71.033129,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001735,-10.375275,-0.044116,,,,,
Sing,USC,191023 14:24:58.139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-25.000027, 6.252222, 0.345019,-11.853891,-0.198154,-2.464953,-0.213655, 6.252222, 0.345019,-11.853891,-0.212530,-2.204444,-0.213655, 0.656760, 0.345020,-13.385577,-0.282912,-2.204444,-0.103819, 0.044991, 0.045014,14.707588,71.090087,74.657670, 0.044988, 0.066104,456095.606250,75.000000,71.090013,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001748,-10.375275,-0.047143,,,,,
Sing,USC,191023 14:25:15.140, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-26.000020, 6.682858, 0.370086,-12.308437,-0.278222,-2.487950,-0.253528, 6.682858, 0.370086,-12.308437,-0.293643,-2.209497,-0.253528, 0.610844, 0.370086,-13.992322,-0.375063,-2.209497,-0.099145, 0.044889, 0.044907,14.707959,71.148125,74.578037, 0.044887, 0.066030,455521.385625,75.000000,71.147929,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001705,-10.375275,-0.050269,,,,,
Sing,USC,191023 14:25:32.139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-27.000018, 7.215365, 0.337379,-12.784504,-0.153435,-2.643377,-0.169182, 7.215365, 0.337379,-12.784504,-0.167492,-2.342736,-0.169182, 0.624889, 0.337379,-14.666785,-0.226044,-2.342736,-0.074702, 0.045070, 0.045127,14.708090,71.203711,74.732935, 0.045069, 0.066164,456377.851562,75.000000,71.203394,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001666,-10.375275,-0.053234,,,,,
Sing,USC,191023 14:25:49.038, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-28.000015, 7.655788, 0.396430,-13.029467,-0.067528,-2.630237,-0.118363, 7.655788, 0.396430,-13.029467,-0.084047,-2.311246,-0.118363, 0.642692, 0.396430,-15.098511,-0.129777,-2.311246,-0.065052, 0.045056, 0.045089,14.707149,71.257984,74.721579, 0.045048, 0.066150,456202.326562,75.000000,71.257710,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001757,-10.375275,-0.056471,,,,,
Sing,USC,191023 14:26:06.037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-28.999981, 7.974343, 0.496797,-13.043159, 0.146998,-2.646849, 0.027005, 7.974343, 0.496797,-13.043159, 0.126298,-2.314584, 0.027005, 0.651073, 0.496797,-15.273841, 0.123556,-2.314584,-0.037611, 0.045141, 0.045113,14.708310,71.311229,74.799441, 0.045141, 0.066216,456633.169375,75.000000,71.310930,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001736,-10.375275,-0.058556,,,,,
Sing,USC,191023 14:26:22.947, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-30.000020, 8.474819, 0.578339,-13.353458, 0.074995,-2.795496,-0.003092, 8.474819, 0.578339,-13.353458, 0.050897,-2.442378,-0.003092, 0.662674, 0.578339,-15.801843, 0.042533,-2.442378,-0.028126, 0.045008, 0.045013,14.706948,71.360177,74.693829, 0.045006, 0.066119,455879.465625,75.000000,71.359848,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001731,-10.375275,-0.061633,,,,,
Sing,USC,191023 14:26:39.737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-31.000019, 9.009120, 0.551596,-13.929995, 0.038090,-2.713877,-0.008776, 9.009120, 0.551596,-13.929995, 0.015106,-2.338497,-0.008776, 0.547840, 0.551596,-16.580376, 0.008430,-2.338497,-0.015303, 0.045219, 0.045271,14.708448,71.407460,74.865889, 0.045216, 0.066269,456923.188750,75.000000,71.407154,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001751,-10.375275,-0.064907,,,,,
Sing,USC,191023 14:26:56.731, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-31.999976, 9.597517, 0.467284,-14.670160,-0.135529,-2.506323,-0.109580, 9.597517, 0.467284,-14.670160,-0.154999,-2.106426,-0.109580, 0.365163, 0.467285,-17.526911,-0.189515,-2.106426,-0.010793, 0.045196, 0.045251,14.708927,71.454785,74.853367, 0.045199, 0.066255,456794.113438,75.000000,71.454412,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001772,-10.375275,-0.069160,,,,,
Sing,USC,191023 14:27:13.536, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-33.000026,10.305618, 0.406936,-15.293320,-0.225391,-2.738176,-0.168840,10.305618, 0.406936,-15.293320,-0.242347,-2.308776,-0.168840, 0.313672, 0.406936,-18.438899,-0.295206,-2.308775,-0.009609, 0.045315, 0.045315,14.714825,71.501500,74.941021, 0.045319, 0.066329,457434.356250,75.000000,71.501334,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001761,-10.375275,-0.073486,,,,,
Sing,USC,191023 14:27:30.344, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-34.000025,10.765688, 0.353389,-15.408356,-0.180087,-2.764354,-0.140635,10.765688, 0.353389,-15.408356,-0.194812,-2.315783,-0.140635, 0.308908, 0.353390,-18.794203,-0.240149,-2.315783,-0.007654, 0.045189, 0.045192,14.713967,71.546111,74.841747, 0.045190, 0.066239,456716.654062,75.000000,71.545846,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001746,-10.375275,-0.077012,,,,,
Sing,USC,191023 14:27:47.240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001,-34.998740,11.126527, 0.290689,-15.364837,-0.136668,-2.835469,-0.069584,11.126527, 0.290689,-15.364837,-0.148781,-2.371865,-0.069584, 0.301839, 0.290689,-18.968036,-0.161783,-2.371865, 0.028370, 0.045159, 0.045137,14.712226,71.589761,74.820766, 0.045157, 0.066217,456479.812188,75.000000,71.589482,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001761,-10.375275,-0.079594,,,,,
