Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Sing,USC,191016 17:13:20.358, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-4.000019, 4.108668, 0.387310, 1.601710,-0.205018,-4.294429,-0.207797, 4.108668, 0.387310, 1.601710,-0.221156,-4.123234,-0.207797, 4.210389, 0.387310, 1.311202,-0.235112,-4.123234,-0.191864, 0.123501, 0.123934,14.575512,77.631811,125.021902, 0.123498, 0.110022,740635.516250,125.000000,77.631600,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001982,-10.375275,-0.028845,,,,,
Sing,USC,191016 17:13:37.655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000000,-4.999984, 4.121266, 0.393341, 0.003440,-0.202301,-4.389112,-0.209963, 4.121266, 0.393341, 0.003440,-0.218690,-4.217393,-0.209963, 4.105883, 0.393341,-0.355764,-0.236157,-4.217393,-0.190104, 0.123500, 0.123927,14.576244,77.668324,125.019936, 0.123496, 0.110017,740596.679375,125.000000,77.668031,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001967,-10.375275,-0.029259,,,,,
Sing,USC,191016 17:13:54.861, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-6.000025, 4.198905, 0.418812,-1.578874,-0.222055,-4.514042,-0.214637, 4.198905, 0.418812,-1.578874,-0.239505,-4.339087,-0.214637, 4.010865, 0.418812,-2.009132,-0.260629,-4.339087,-0.188426, 0.123473, 0.123925,14.576532,77.703959,125.012426, 0.123473, 0.110006,740463.664375,125.000000,77.703785,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001996,-10.375275,-0.029868,,,,,
Sing,USC,191016 17:14:12.053, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-7.000021, 4.285593, 0.428356,-3.155807,-0.226549,-4.656366,-0.221721, 4.285593, 0.428356,-3.155807,-0.244397,-4.477799,-0.221721, 3.869051, 0.428356,-3.654567,-0.269597,-4.477799,-0.190284, 0.123461, 0.123916,14.576771,77.736763,125.007128, 0.123455, 0.109998,740352.732500,125.000000,77.736561,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002002,-10.375275,-0.030571,,,,,
Sing,USC,191016 17:14:29.357, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-7.999973, 4.386436, 0.444736,-4.728876,-0.228110,-4.799064,-0.228860, 4.386436, 0.444736,-4.728876,-0.246640,-4.616297,-0.228860, 3.685618, 0.444736,-5.293327,-0.276091,-4.616297,-0.192307, 0.123387, 0.123858,14.576674,77.772719,124.974476, 0.123385, 0.109966,740089.017500,125.000000,77.772586,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002031,-10.375275,-0.031550,,,,,
Sing,USC,191016 17:14:46.660, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-9.000015, 4.546119, 0.427640,-6.335573,-0.237841,-4.938430,-0.230279, 4.546119, 0.427640,-6.335573,-0.255660,-4.749008,-0.230279, 3.499045, 0.427640,-6.968743,-0.288536,-4.749008,-0.187450, 0.123294, 0.123764,14.577226,77.806013,124.921855, 0.123292, 0.109916,739808.713125,125.000000,77.805894,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001976,-10.375275,-0.032839,,,,,
Sing,USC,191016 17:15:04.054, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000000,-10.000012, 4.755022, 0.425391,-7.936531,-0.224182,-5.137890,-0.241978, 4.755022, 0.425391,-7.936531,-0.241906,-4.939764,-0.241978, 3.304616, 0.425391,-8.641658,-0.280250,-4.939764,-0.196295, 0.123269, 0.123779,14.579317,77.840266,124.914859, 0.123273, 0.109907,739695.186875,125.000000,77.840061,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001981,-10.375275,-0.034420,,,,,
Sing,USC,191016 17:15:21.152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-10.999986, 5.006058, 0.435923,-9.499868,-0.214355,-5.280991,-0.235310, 5.006058, 0.435923,-9.499868,-0.232519,-5.072405,-0.235310, 3.101425, 0.435923,-10.280528,-0.273146,-5.072405,-0.186620, 0.123210, 0.123688,14.577195,77.871027,124.895948, 0.123212, 0.109887,739408.970625,125.000000,77.870765,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002016,-10.375275,-0.036306,,,,,
Sing,USC,191016 17:15:38.352, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-12.000017, 5.269298, 0.470953,-11.090464,-0.200325,-5.303510,-0.237708, 5.269298, 0.470953,-11.090464,-0.219948,-5.083956,-0.237708, 2.848310, 0.470952,-11.943660,-0.264564,-5.083956,-0.186783, 0.123140, 0.123600,14.576157,77.903003,124.866266, 0.123136, 0.109857,739095.031875,125.000000,77.902889,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001980,-10.375275,-0.038396,,,,,
Sing,USC,191016 17:15:55.656, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-13.000016, 5.629779, 0.493740,-12.746500,-0.184090,-5.460187,-0.247022, 5.629779, 0.493740,-12.746500,-0.204662,-5.225613,-0.247022, 2.618145, 0.493740,-13.686233,-0.254985,-5.225613,-0.194653, 0.123169, 0.123683,14.578423,77.935465,124.873955, 0.123166, 0.109861,739194.145625,125.000000,77.935233,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002038,-10.375275,-0.041114,,,,,
Sing,USC,191016 17:16:12.958, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-13.999982, 6.117111, 0.512107,-14.569439,-0.164327,-5.526494,-0.252980, 6.117111, 0.512107,-14.569439,-0.185665,-5.271614,-0.252980, 2.410746, 0.512107,-15.616527,-0.241351,-5.271614,-0.200549, 0.122973, 0.123471,14.576950,77.968817,124.780385, 0.122964, 0.109775,738504.583750,125.000000,77.968657,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001978,-10.375275,-0.044746,,,,,
Sing,USC,191016 17:16:30.156, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-15.000028, 6.684434, 0.501506,-16.396999,-0.093539,-5.507964,-0.219995, 6.684434, 0.501506,-16.396999,-0.114434,-5.229446,-0.219995, 2.212804, 0.501506,-17.568344,-0.167474,-5.229446,-0.182881, 0.122801, 0.123311,14.578569,78.003320,124.698377, 0.122808, 0.109699,738016.100000,125.000000,78.003141,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001976,-10.375275,-0.049018,,,,,
Sing,USC,191016 17:16:47.355, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-16.000023, 7.372737, 0.530529,-18.173247,-0.088589,-5.531232,-0.227160, 7.372737, 0.530529,-18.173247,-0.110695,-5.224035,-0.227160, 2.077896, 0.530529,-19.501449,-0.169020,-5.224035,-0.187848, 0.122776, 0.123245,14.577423,78.034533,124.690471, 0.122778, 0.109689,737848.690625,125.000000,78.034315,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001996,-10.375275,-0.054122,,,,,
Sing,USC,191016 17:17:04.764, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000001,-16.999973, 8.096954, 0.553865,-19.928983,-0.078553,-5.519230,-0.231062, 8.096954, 0.553865,-19.928983,-0.101630,-5.181857,-0.231062, 1.916496, 0.553865,-21.425500,-0.164746,-5.181857,-0.191251, 0.122719, 0.123173,14.577139,78.069905,124.665690, 0.122712, 0.109664,737561.803125,125.000000,78.069731,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001991,-10.375275,-0.059612,,,,,
Sing,USC,191016 17:17:22.161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000079,-0.000000,-18.000013, 9.006622, 0.666013,-21.606714,-0.125744,-5.646018,-0.260516, 9.006622, 0.666013,-21.606714,-0.153494,-5.270742,-0.260516, 1.888958, 0.666013,-23.332406,-0.226486,-5.270742,-0.200334, 0.122713, 0.123231,14.579404,78.103449,124.656636, 0.122704, 0.109653,737530.995000,125.000000,78.103350,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001962,-10.375275,-0.065724,,,,,
Sing,USC,191016 17:17:39.455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-19.000012, 9.889964, 0.699135,-23.327951,-0.135143,-5.606548,-0.301044, 9.889964, 0.699135,-23.327951,-0.164274,-5.194466,-0.301044, 1.756301, 0.699135,-25.276868,-0.253334,-5.194466,-0.231161, 0.122759, 0.123260,14.580903,78.135008,124.675500, 0.122754, 0.109666,737683.048750,125.000000,78.134762,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001996,-10.375275,-0.071961,,,,,
Sing,USC,191016 17:17:56.857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-19.999989,10.839574, 0.664904,-24.916555,-0.073801,-5.689041,-0.262118,10.839574, 0.664904,-24.916555,-0.101504,-5.237392,-0.262118, 1.663909, 0.664904,-27.121255,-0.185033,-5.237392,-0.211595, 0.122770, 0.123278,14.579558,78.167068,124.694823, 0.122778, 0.109680,737678.745000,125.000000,78.166949,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002003,-10.375275,-0.078534,,,,,
Sing,USC,191016 17:18:14.053, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-21.000021,11.848836, 0.684592,-26.439280,-0.129314,-5.719993,-0.299109,11.848836, 0.684592,-26.439280,-0.157838,-5.226292,-0.299109, 1.586839, 0.684592,-28.929438,-0.254546,-5.226292,-0.222678, 0.122613, 0.123080,14.578482,78.200908,124.619898, 0.122612, 0.109610,737090.576875,125.000000,78.200779,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001975,-10.375275,-0.085441,,,,,
Sing,USC,191016 17:18:31.455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000000,-22.000015,12.949973, 0.631209,-27.935385,-0.050239,-5.824002,-0.253854,12.949973, 0.631209,-27.935385,-0.076540,-5.284419,-0.253854, 1.542218, 0.631209,-30.752383,-0.166062,-5.284419,-0.206696, 0.122595, 0.123055,14.575494,78.237603,124.630286, 0.122597, 0.109616,736900.319375,125.000000,78.237401,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001978,-10.375275,-0.092343,,,,,
Sing,USC,191016 17:18:48.852, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-22.999988,14.083580, 0.557614,-29.348544, 0.108701,-5.950886,-0.132414,14.083580, 0.557614,-29.348544, 0.085468,-5.364070,-0.132414, 1.496621, 0.557614,-32.518371, 0.026936,-5.364070,-0.155284, 0.122662, 0.123140,14.577436,78.269904,124.656563, 0.122654, 0.109635,737053.907500,125.000000,78.269738,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002004,-10.375275,-0.100243,,,,,
Sing,USC,191016 17:19:06.152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-24.000025,15.209035, 0.559945,-30.603449, 0.078909,-6.023740,-0.150380,15.209035, 0.559945,-30.603449, 0.055579,-5.390030,-0.150380, 1.446587, 0.559945,-34.143714,-0.010392,-5.390030,-0.159985, 0.122291, 0.122741,14.577867,78.302500,124.473639, 0.122291, 0.109471,735915.990000,125.000000,78.302329,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001973,-10.375275,-0.107774,,,,,
Sing,USC,191016 17:19:23.354, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-25.000028,16.450848, 0.591306,-31.894951, 0.051951,-6.125965,-0.149949,16.450848, 0.591306,-31.894951, 0.027313,-5.440513,-0.149949, 1.430126, 0.591306,-35.859071,-0.038618,-5.440513,-0.147443, 0.122427, 0.122924,14.577249,78.339353,124.547277, 0.122423, 0.109532,736236.485000,125.000000,78.339143,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002036,-10.375275,-0.116117,,,,,
Sing,USC,191016 17:19:40.554, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000000,-26.000021,17.645424, 0.597866,-32.874984, 0.167029,-6.146002,-0.080754,17.645424, 0.597866,-32.874984, 0.142117,-5.410776,-0.080754, 1.448144, 0.597866,-37.283084, 0.092334,-5.410776,-0.134881, 0.122089, 0.122543,14.579498,78.375777,124.366972, 0.122078, 0.109370,735191.426875,125.000000,78.375569,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002004,-10.375275,-0.124229,,,,,
Sing,USC,191016 17:19:57.762, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-27.000014,19.106835, 0.660945,-34.079741, 0.255395,-6.457806, 0.001088,19.106835, 0.660945,-34.079741, 0.227854,-5.661688, 0.001088, 1.552426, 0.660945,-39.039594, 0.203514,-5.661688,-0.102474, 0.122489, 0.122990,14.579639,78.410744,124.578009, 0.122485, 0.109552,736354.879375,125.000000,78.410595,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002000,-10.375275,-0.132935,,,,,
Sing,USC,191016 17:20:14.954, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-28.000013,19.991455, 0.761076,-34.213854, 0.713296,-6.455929, 0.301062,19.991455, 0.761076,-34.213854, 0.681584,-5.622953, 0.301062, 1.588967, 0.761076,-39.594459, 0.743144,-5.622953,-0.054162, 0.122300, 0.122742,14.579464,78.446610,124.485012, 0.122296, 0.109467,735731.030625,125.000000,78.446364,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001953,-10.375275,-0.139692,,,,,
Sing,USC,191016 17:20:32.354, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-28.999987,21.043102, 0.806089,-34.524510, 0.906105,-6.609423, 0.456336,21.043102, 0.806089,-34.524510, 0.872518,-5.732627, 0.456336, 1.666906, 0.806089,-40.397714, 0.984357,-5.732627,-0.023885, 0.122132, 0.122603,14.580387,78.484613,124.405528, 0.122134, 0.109393,735187.146250,125.000000,78.484323,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002037,-10.375275,-0.146856,,,,,
Sing,USC,191016 17:20:49.656, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-30.000023,22.559813, 0.833940,-35.904461, 0.756295,-6.652457, 0.410121,22.559813, 0.833940,-35.904461, 0.721548,-5.712465, 0.410121, 1.585124, 0.833940,-42.374083, 0.829939,-5.712465,-0.005600, 0.122590, 0.123183,14.577998,78.522418,124.652298, 0.122594, 0.109606,736452.798125,125.000000,78.522241,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001970,-10.375275,-0.156891,,,,,
Sing,USC,191016 17:21:06.853, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-31.000020,24.443220, 0.632154,-38.259648, 0.432927,-6.641672, 0.243449,24.443220, 0.632154,-38.259648, 0.406587,-5.623205, 0.243449, 1.246738, 0.632154,-45.384108, 0.473899,-5.623205,-0.000731, 0.123011, 0.123487,14.579970,78.559330,124.861839, 0.123013, 0.109786,737689.053125,125.000000,78.559167,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.002041,-10.375275,-0.168597,,,,,
Sing,USC,191016 17:21:24.261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-31.999980,26.012101, 0.434750,-39.879332, 0.482240,-6.580756, 0.259697,26.012101, 0.434750,-39.879332, 0.464126,-5.496918, 0.259697, 0.926703, 0.434749,-47.603905, 0.531220,-5.496918,-0.025714, 0.123326, 0.123820,14.577777,78.595028,125.034528, 0.123325, 0.109935,738504.546250,125.000000,78.594777,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001944,-10.375275,-0.179299,,,,,
Sing,USC,191016 17:21:41.556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-33.000027,27.406658, 0.469478,-40.754426, 0.344328,-6.837532, 0.159141,27.406658, 0.469478,-40.754426, 0.324767,-5.695588, 0.159141, 0.788683, 0.469478,-49.106274, 0.359047,-5.695588,-0.043413, 0.122875, 0.123354,14.581042,78.625224,124.796927, 0.122878, 0.109723,737195.790000,125.000000,78.625075,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001979,-10.375275,-0.188349,,,,,
Sing,USC,191016 17:21:58.755, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-34.000030,28.611159, 0.559448,-41.345820, 0.492925,-6.866915, 0.269646,28.611159, 0.559448,-41.345820, 0.469614,-5.674783, 0.269646, 0.599410, 0.559448,-50.276396, 0.540112,-5.674783,-0.039060, 0.122679, 0.123172,14.581919,78.651089,124.695825, 0.122680, 0.109631,736574.741250,125.000000,78.650968,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001956,-10.375275,-0.196939,,,,,
Sing,USC,191016 17:22:15.958, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118,-0.000001,-34.998521,29.676811, 0.103369,-41.541749, 0.673355,-6.991506, 0.473186,29.676811, 0.103369,-41.541749, 0.669048,-5.754973, 0.473186, 0.483772, 0.103369,-51.050914, 0.819461,-5.754973, 0.003887, 0.122643, 0.123174,14.583166,78.680196,124.671374, 0.122636, 0.109607,736423.879375,125.000000,78.680011,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10.422729,10.314362, 0.001990,-10.375275,-0.204266,,,,,
